timestamp,price,volume
1630501380000,1.20498,177
1630501440000,1.20332,89
1630501500000,1.20641,191
1630501560000,1.2059,115
1630501620000,1.20388,178
1630501680000,1.20399,74
1630501740000,1.2057,121
1630501800000,1.20573,73
1630501860000,1.20419,38
1630501920000,1.20385,56
1630501980000,1.20227,147
1630502040000,1.20189,64
1630502100000,1.20403,67
1630502160000,1.2044,58
1630502220000,1.20349,67
1630502280000,1.20014,91
1630502340000,1.19679,81
1630502400000,1.19704,156
1630502460000,1.19874,55
1630502520000,1.19661,72
1630502580000,1.20145,301
1630502640000,1.1993,144
1630502700000,1.19997,89
1630502760000,1.20027,52
1630502820000,1.20209,90
1630502880000,1.20051,129
1630502940000,1.19941,70
1630503000000,1.20108,81
1630503060000,1.20377,75
1630503120000,1.20432,112
1630503180000,1.20407,71
1630503240000,1.20359,83
1630503300000,1.20502,92
1630503360000,1.20407,59
1630503420000,1.20458,70
1630503480000,1.20627,51
1630503540000,1.2057,50
1630503600000,1.20609,42
1630503660000,1.20481,55
1630503720000,1.20234,80
1630503780000,1.2025,58
1630503840000,1.20036,81
1630503900000,1.20514,101
1630503960000,1.20571,104
1630504020000,1.20133,148
1630504080000,1.20142,84
1630504140000,1.20187,78
1630504200000,1.20056,64
1630504260000,1.20019,167
1630504320000,1.20056,86
1630504380000,1.20046,104
1630504440000,1.20035,91
1630504500000,1.19902,93
1630504560000,1.1975,91
1630504620000,1.19713,97
1630504680000,1.1974,80
1630504740000,1.19806,71
1630504800000,1.20074,52
1630504860000,1.19834,85
1630504920000,1.19702,92
1630504980000,1.19659,149
1630505040000,1.19639,69
1630505100000,1.19704,91
1630505160000,1.19554,83
1630505220000,1.19319,557
1630505280000,1.19443,80
1630505340000,1.19351,64
1630505400000,1.1954,94
1630505460000,1.19616,103
1630505520000,1.19659,61
1630505580000,1.19798,74
1630505640000,1.19712,43
1630505700000,1.20029,94
1630505760000,1.19919,53
1630505820000,1.19984,64
1630505880000,1.19938,76
1630505940000,1.201,80
1630506000000,1.20214,126
1630506060000,1.2025,216
1630506120000,1.20139,43
1630506180000,1.20298,67
1630506240000,1.20226,33
1630506300000,1.20332,62
1630506360000,1.20415,115
1630506420000,1.20297,44
1630506480000,1.20319,50
1630506540000,1.20297,43
1630506600000,1.20623,53
1630506660000,1.20557,153
1630506720000,1.20296,81
1630506780000,1.20549,68
1630506840000,1.20344,67
1630506900000,1.20016,97
1630506960000,1.20161,110
1630507020000,1.19954,58
1630507080000,1.19835,53
1630507140000,1.19872,48
1630507200000,1.19895,65
1630507260000,1.20078,51
1630507320000,1.19893,75
1630507380000,1.19922,75
1630507440000,1.19881,62
1630507500000,1.19762,60
1630507560000,1.19488,58
1630507620000,1.19539,291
1630507680000,1.19873,80
1630507740000,1.19652,63
1630507800000,1.19553,72
1630507860000,1.19694,89
1630507920000,1.19895,58
1630507980000,1.19921,51
1630508040000,1.20104,52
1630508100000,1.20096,57
1630508160000,1.20176,102
1630508220000,1.20203,87
1630508280000,1.19971,58
1630508340000,1.19845,45
1630508400000,1.20052,89
1630508460000,1.20131,67
1630508520000,1.20097,135
1630508580000,1.20305,90
1630508640000,1.20241,75
1630508700000,1.20117,46
1630508760000,1.20175,55
1630508820000,1.20242,73
1630508880000,1.2023,50
1630508940000,1.2017,58
1630509000000,1.20081,65
1630509060000,1.19958,84
1630509120000,1.19991,76
1630509180000,1.20025,48
1630509240000,1.19862,77
1630509300000,1.20083,57
1630509360000,1.2023,61
1630509420000,1.20276,76
1630509480000,1.20304,43
1630509540000,1.20295,79
1630509600000,1.20224,51
1630509660000,1.20167,63
